PLACEKEY,PARENT_PLACEKEY,SAFEGRAPH_PLACE_ID,STORE_ID,LOCATION_NAME,STREET_ADDRESS,CITY,POSTAL_CODE,WEBSITE,LATITUDE,LONGITUDE,NAICS_CODE,SUB_CATEGORY,WKT_AREA_SQ_METERS,GEOMETRY_TYPE,POLYGON_CLASS,IS_SYNTHETIC,ENCLOSED,INCLUDES_PARKING_LOT,GEOID,nbhd_class,share_in_city,in_city_la,miles_to_raid,nearest_site,veraset_days_2025,mean_visits_2025,mean_daily_visits_pre,mean_daily_visits_post,veraset_days_2024,mean_visits_2024,advan_venues_inside,in_la_parks_geojson,has_polygon,has_visit_data,area_m2,suspect_reason,quality_tier
zzy-222@5z4-rpy-ffz,,sg:3962b814768e4f5ab6654dd5df1f010d,,Jaycee Park,2000 N San Antonio Ave,Pomona,91767,,34.079783,-117.73572,712190,Nature Parks and Other Similar Institutions,21443,POLYGON,OWNED_POLYGON,False,False,True,06037402703,70+ Latino,0.0,False,19.625,Whittier,126,2109.8333333333335,2552.75,4598.3448275862065,54,304.037037037037,0,True,True,True,21443.0,,clean
zzz-222@5z4-v93-pn5,,sg:149a3fa1b4744c15820689458f5a24f6,,Golden Valley Park,Golden Valley Park,Santa Clarita,91350,,34.431811,-118.500251,712190,Nature Parks and Other Similar Institutions,20098,POLYGON,OWNED_POLYGON,False,False,True,06037920028,Other,0.0,False,11.729,Pacoima,126,2221.563492063492,2552.5,4860.6551724137935,57,280.50877192982455,0,True,True,True,20098.0,,clean
zzz-222@5z5-3q2-wtv,,sg:0f87c07d7bf344f6ade80c95ae1c6a46,,Elyria Canyon Park,Elyria Canyon Park,Los Angeles,90065,,34.103365,-118.222184,712190,Nature Parks and Other Similar Institutions,147043,POLYGON,OWNED_POLYGON,False,False,,06037185204,Other,1.0,True,1.431,Cypress Park,91,1339.5934065934066,2451.681818181818,,57,406.3157894736842,0,True,True,True,147043.0,,clean
zzz-222@5z4-vv8-tgk,,sg:03e3864c26364aca872897118b2049c6,,South Fork River Trail Open Space,S Fork River Trail Spc,Santa Clarita,91355,,34.399548,-118.539589,712190,Nature Parks and Other Similar Institutions,737254,POLYGON,OWNED_POLYGON,False,False,True,06037920331,Other,0.0,False,10.866,Pacoima,126,1932.547619047619,2343.8928571428573,3951.344827586207,57,733.7017543859649,1,True,True,True,737254.0,,clean
zzz-222@5z5-3rk-qxq,,sg:ad5be759ffdb4fa78e82367668e36145,,Ord And Yale Street Park,524 Ord St,Los Angeles,90012,,34.06096,-118.241509,712190,Nature Parks and Other Similar Institutions,2409,POLYGON,OWNED_POLYGON,False,False,,06037207102,Other,1.0,True,1.78,Westlake,126,1599.8412698412699,2343.535714285714,2506.1724137931033,39,87.28205128205128,0,False,True,True,2409.0,,clean
zzz-222@5z5-3qz-4qf,,sg:0337b66fa4214c8aa05fb949636380c7,,Hoover Recreation Center,1010 W 25th St,Los Angeles,90007,https://www.losangeles.com/places/hoover-recreation-center,34.032388,-118.283445,712190,Nature Parks and Other Similar Institutions,10030,POLYGON,OWNED_POLYGON,False,False,,06037224410,Other,1.0,True,1.763,Westlake,126,1931.9126984126983,2321.8571428571427,3530.9310344827586,52,353.2307692307692,0,False,True,True,10030.0,,clean
zzz-222@5z5-3qc-4gk,,sg:29745890206c42609159a988fc17cdaa,,Polygon Open Space,Polygon Open Space,Glendale,91206,,34.162038,-118.228416,712190,Nature Parks and Other Similar Institutions,115333,POLYGON,OWNED_POLYGON,False,False,,06037301000,Other,0.0001,False,5.485,Cypress Park,126,1915.8809523809523,2281.6785714285716,4156.6551724137935,55,266.74545454545455,0,True,True,True,115333.0,,clean
zzz-222@5z6-3q7-f2k,,sg:ad9dd9a774984f399b667bd3f230184e,,Vermont Square,1248 W 47th St,Los Angeles,90037,https://www.laparks.org/park/vermont-square,34.000369,-118.297035,712190,Nature Parks and Other Similar Institutions,12176,POLYGON,OWNED_POLYGON,False,False,,06037232200,Other,1.0,True,3.63,Fashion District,126,1631.579365079365,2262.8928571428573,3344.862068965517,57,351.5263157894737,0,False,True,True,12176.0,,clean
zzz-222@5z4-rp2-dy9,,sg:1b476f725f09421c8c477fc28386e374,,Pioneer Park,Pioneer Park,San Dimas,91773,http://pioneer-park-san-dimas-usa.placestars.com,34.105132,-117.812551,712190,Nature Parks and Other Similar Institutions,19895,POLYGON,OWNED_POLYGON,False,False,True,06037401311,Other,0.0,False,16.649,Whittier,126,1778.0396825396826,2152.8214285714284,3872.0344827586205,57,309.05263157894734,0,False,True,True,19895.0,,clean
zzz-222@5z4-v9w-td9,,sg:04b6e0ceb2f84ee3a56c75878bca32fc,,Lost Canyon River Trail Open Space,Lost Canyon River Trail Open Space,Santa Clarita,91387,,34.42636,-118.409639,712190,Nature Parks and Other Similar Institutions,426077,POLYGON,OWNED_POLYGON,False,False,False,06037910809,Other,0.0,False,10.584,Pacoima,126,1879.2857142857142,2149.6785714285716,4164.931034482759,57,539.8245614035088,0,True,True,True,426077.0,,clean
zzz-222@5z4-zd4-z75,,sg:4d6d8318fbb647be834ff243848882ce,,Sun Valley Park,8133 Vineland Ave,Sun Valley,91352,,34.218248,-118.371481,712190,Nature Parks and Other Similar Institutions,69853,POLYGON,OWNED_POLYGON,False,False,True,06037122122,70+ Latino,1.0,True,4.915,Pacoima,126,1746.0555555555557,2109.964285714286,3732.689655172414,57,247.6140350877193,0,True,True,True,69853.0,,clean
zzz-222@5z5-3n4-h3q,,sg:13850f67703841b4a167a05fdeaa3473,,Sorensen Park,Sorensen Park,West Whittier Los Nietos,90606,,33.979442,-118.061101,712190,Nature Parks and Other Similar Institutions,46313,POLYGON,OWNED_POLYGON,False,False,True,06037501002,70+ Latino,0.0,False,1.187,Whittier,126,1781.9920634920634,2028.3214285714287,3627.896551724138,57,342.7543859649123,1,True,True,True,46313.0,,clean
zzz-222@5z6-3jk-q2k,,sg:2be45b9cbc6d462cbbe02a3d6f2674fe,,Alta Vista Park,Alta Vista Park,Redondo Beach,90277,,33.830912,-118.378844,712190,Nature Parks and Other Similar Institutions,70032,POLYGON,OWNED_POLYGON,False,False,True,06037621301,Other,0.0,False,10.91,Ladera Heights,126,1688.7222222222222,2001.9642857142858,3431.1724137931033,57,633.0701754385965,0,True,True,True,70032.0,,clean
zzz-222@5z4-n32-4d9,,sg:7d7a04ddcf3d4d6a976a95f230164ba8,,Emerald Park,Emerald Park,La Verne,91750,,34.120071,-117.769779,712190,Nature Parks and Other Similar Institutions,15705,POLYGON,OWNED_POLYGON,False,False,,06037401601,Other,0.0,False,19.25,Whittier,126,1761.2142857142858,1995.857142857143,3938.689655172414,57,665.6140350877193,0,False,True,True,15705.0,,clean
zzz-222@5z4-zjc-6zf,,sg:76681cb0f15c4f5a83675d11c129a2bd,,Lanark Recreation Center,21816 Lanark St,Canoga Park,91304,http://www.laparks.org/reccenter/lanark,34.216591,-118.603868,712190,Nature Parks and Other Similar Institutions,77692,POLYGON,OWNED_POLYGON,False,False,True,06037134305,70+ Latino,1.0,True,10.934,Pacoima,126,1776.8809523809523,1959.6785714285713,3887.344827586207,57,361.64912280701753,0,True,True,True,77692.0,,clean
zzz-222@5z6-3n3-s89,,sg:4e8beb99f5d54c97b0bf4e3db1da82bf,,El Dorado East Regional Park,El Dorado East Regional Park,Long Beach,90808,,33.813268,-118.089241,712190,Nature Parks and Other Similar Institutions,1575988,POLYGON,OWNED_POLYGON,False,False,True,06037980006,Unclassified,0.0,False,7.558,Paramount,126,1787.3253968253969,1943.4285714285713,4101.586206896552,57,692.0877192982456,1,True,True,True,1575988.0,,clean
zzz-222@5z6-3pw-rzf,,sg:df4952a2ad004af6a7d3b2280e25b01c,,Earvin Magic Johnson Recreation Area,Earvin Magic Johnson Recreation Area,Los Angeles,90061,,33.920198,-118.262319,712190,Nature Parks and Other Similar Institutions,418062,POLYGON,OWNED_POLYGON,False,False,True,06037540800,Other,0.0013,False,4.944,Paramount,126,1269.547619047619,1925.75,1791.1724137931035,57,769.6666666666666,0,True,True,True,418062.0,,clean
zzz-222@5z6-3gt-rc5,,sg:86e72b8af800457197234aedccd1cf04,,Mcmaster Park,Mcmaster Park,Torrance,90504,,33.871976,-118.336543,712190,Nature Parks and Other Similar Institutions,26175,POLYGON,OWNED_POLYGON,False,False,True,06037650102,Other,0.0,False,8.192,Ladera Heights,126,1696.3174603174602,1894.0357142857142,3564.0344827586205,57,380.4561403508772,1,True,True,True,26175.0,,clean
22d-224@5z4-zfr-z9f,,sg:d00f319a5dc933538e6ec1159d7dd421,,Weddington Park North,10844 Acama St,North Hollywood,91602,,34.145874,-118.367037,712190,Nature Parks and Other Similar Institutions,41328,POLYGON,OWNED_POLYGON,False,False,True,06037143603,Other,1.0,True,8.247,Westlake,126,1592.873015873016,1892.0714285714287,3480.7241379310344,57,448.43859649122805,0,True,True,True,41328.0,,clean
zzz-222@5z4-zvt-cwk,,sg:0f1bff0845d24154946205ceb2320097,,Kenneth Hahn State Recreation Area,Kenneth Hahn State Recreation Area,Culver City,90008,http://en.wikipedia.org/wiki/index.html?curid=8589050,34.007539,-118.364149,712190,Nature Parks and Other Similar Institutions,1834659,POLYGON,OWNED_POLYGON,False,False,True,06037236001,Other,1.0,True,1.327,Ladera Heights,126,1665.8492063492063,1864.7142857142858,3714.9310344827586,57,438.0877192982456,5,True,True,True,1834659.0,,clean
zzz-222@5z5-3vt-5zz,,sg:118f084ba3a04c2d975764837255fb3a,,Morgan Park,Morgan Park,Baldwin Park,91706,http://www.baldwinpark.com,34.086812,-117.963653,712190,Nature Parks and Other Similar Institutions,40085,POLYGON,OWNED_POLYGON,False,False,True,06037405102,Other,0.0,False,9.725,Whittier,126,1415.9444444444443,1846.7857142857142,2666.0689655172414,54,110.74074074074075,1,True,True,True,40085.0,,clean
zzz-222@5z6-3sc-cwk,,sg:2339bc0a3ed54ba7a538761ba168f12f,,Ricardo Lara Linear Park,Ricardo Lara Linear Park,Lynwood,90262,,33.91787,-118.19271,712190,Nature Parks and Other Similar Institutions,52164,POLYGON,OWNED_POLYGON,False,False,True,06037540102,70+ Latino,0.0,False,2.097,Paramount,126,1711.7698412698412,1808.607142857143,3789.137931034483,57,701.7719298245614,0,True,True,True,52164.0,,clean
zzy-223@5z5-3tc-skf,,sg:56db6b9df1fa3a6ca6e297e3f23cc190,,Colby Trail,1018 Colby Trail Mtwy,Glendora,91741,https://local.yahoo.com/info-169409419-colby-colbydalton-trail...,34.153033,-117.845788,712190,Nature Parks and Other Similar Institutions,331,POLYGON,OWNED_POLYGON,False,False,False,06037400404,Other,0.0,False,17.436,Whittier,35,2465.4285714285716,1775.6666666666667,2608.137931034483,0,,0,False,True,True,331.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z4-zk8-d7q,,sg:bfec941bea4b401db59e50370442a7b9,,Vanalden Park,8956 Vanalden Ave,Northridge,91324,,34.23339,-118.5485,712190,Nature Parks and Other Similar Institutions,44053,POLYGON,OWNED_POLYGON,False,False,True,06037115301,Other,1.0,True,7.565,Pacoima,126,1497.111111111111,1722.357142857143,3280.0,57,293.6666666666667,0,True,True,True,44053.0,,clean
zzz-222@5z5-38r-n3q,,sg:fdaf2581677444e3b8eac1793bc18e6a,,Whitebird Property,Whitebird Property,Los Angeles,91352,,34.24166,-118.317877,712190,Nature Parks and Other Similar Institutions,2307455,POLYGON,OWNED_POLYGON,False,False,,06037102107,Other,1.0,True,6.525,Pacoima,126,1510.5714285714287,1690.9642857142858,3227.896551724138,56,407.76785714285717,0,True,True,True,2307455.0,,clean
zzz-222@5z5-3w4-3yv,,sg:086c53393c7348fd8e02c613ef934ca6,,Civic Center Park,444 N Citrus Ave,Covina,91723,,34.089807,-117.889637,712190,Nature Parks and Other Similar Institutions,5433,POLYGON,OWNED_POLYGON,False,False,False,06037406101,Other,0.0,False,12.556,Whittier,126,1530.531746031746,1681.8214285714287,3354.448275862069,57,514.1052631578947,0,False,True,True,5433.0,,clean
zzz-222@5z5-3kt-2c5,,sg:73af5e2e539e43f6ab93640268f6f851,,Sally Tanner Park,Sally Tanner Park,Rosemead,91770,,34.090013,-118.087227,712190,Nature Parks and Other Similar Institutions,22933,POLYGON,OWNED_POLYGON,False,False,True,06037432201,Other,0.0,False,7.859,Cypress Park,126,1436.1666666666667,1680.6785714285713,2952.137931034483,57,384.6140350877193,0,True,True,True,22933.0,,clean
zzz-222@5z6-3qr-xkf,,sg:48d2691ca5a9442eb0f0e1aaf6198ba0,,Lynwood Park,Lynwood Park,Lynwood,90262,,33.927581,-118.202525,712190,Nature Parks and Other Similar Institutions,132241,POLYGON,OWNED_POLYGON,False,False,True,06037540203,70+ Latino,0.0,False,2.899,Paramount,126,1209.7857142857142,1679.5,2656.6206896551726,55,302.4,0,True,True,True,132241.0,,clean
zzz-222@5z4-vsj-35z,,sg:c9015322a0514ff9aaa7d65a11a0dfc4,,Hansen Dam Recreation Area,11770 Foothill Blvd,Los Angeles,91331,,34.270665,-118.390198,712190,Nature Parks and Other Similar Institutions,5826863,POLYGON,OWNED_POLYGON,False,False,True,06037980021,Other,1.0,True,2.018,Pacoima,126,1494.6746031746031,1657.6785714285713,3478.2758620689656,57,420.29824561403507,9,True,True,True,5826863.0,,clean
zzy-222@5z5-393-f9f,,sg:8319428cbd013e618730e85c5cca2eca,,San Rafael Mountains Open Space,San Rafael Mountains Open Space,Glendale,91206,,34.194577,-118.216214,712190,Nature Parks and Other Similar Institutions,3030173,POLYGON,OWNED_POLYGON,False,False,True,06037300800,Other,0.0,False,7.742,Cypress Park,126,1255.7698412698412,1624.5357142857142,2477.0344827586205,57,348.9298245614035,2,True,True,True,3030173.0,,clean
zzz-222@5z6-3dr-6hq,,sg:d6f20e55b5ed46f3b130e2a2ae64f747,,Hathaway Park,Hathaway Park,Lomita,90717,,33.790823,-118.325006,712190,Nature Parks and Other Similar Institutions,3861,POLYGON,OWNED_POLYGON,False,False,,06037670003,Other,0.0,False,10.467,Paramount,126,1621.8492063492063,1603.8214285714287,3650.103448275862,57,240.21052631578948,0,False,True,True,3861.0,,clean
zzz-222@5z4-vt9-6rk,,sg:ba6f82f8740a4188b9c66c5548796964,,Round Mountain Open Space,Round Mountain Open Space,Santa Clarita,91355,,34.428115,-118.580668,712190,Nature Parks and Other Similar Institutions,1806005,POLYGON,OWNED_POLYGON,False,False,False,06037920121,Other,0.0,False,13.867,Pacoima,126,1328.0238095238096,1599.0357142857142,2872.793103448276,57,337.49122807017545,0,True,True,True,1806005.0,,clean
zzw-222@5z5-3pz-kmk,,sg:3662929501e14c029955cfa13812d121,,Montecito Heights Recreation Center,4545 Homer St,Los Angeles,90031,,34.095739,-118.203243,712190,Nature Parks and Other Similar Institutions,91196,POLYGON,OWNED_POLYGON,False,False,True,06037199300,Other,1.0,True,1.503,Cypress Park,126,867.9444444444445,1577.1785714285713,1548.655172413793,40,102.475,0,True,True,True,91196.0,,clean
zzz-222@5z5-35h-7wk,,sg:2e0e489e63964d659c713e26bbecd9b0,,Vina Vieja Park,3026 E Orange Grove Blvd,Pasadena,91107,,34.157321,-118.086315,712190,Nature Parks and Other Similar Institutions,35872,POLYGON,OWNED_POLYGON,False,False,True,06037462900,Other,0.0,False,9.426,Cypress Park,126,1505.9444444444443,1567.4642857142858,3468.1724137931033,54,311.6666666666667,3,True,True,True,35872.0,,clean
224-223@5z5-3p6-jn5,,sg:b8c5fc935a523542a53e3edc8c10d746,,Echo Park Recreation Center,1632 Bellevue Ave,Los Angeles,90026,http://www.laparks.org/reccenter/echo,34.069745,-118.260059,712190,Nature Parks and Other Similar Institutions,922,POLYGON,OWNED_POLYGON,False,False,False,06037197500,Other,1.0,True,1.167,Westlake,126,1182.6904761904761,1557.642857142857,1827.3793103448277,46,134.2173913043478,0,False,True,True,922.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z4-rgz-bx5,222-222@5z4-rgz-cbk,sg:46b9432a556748a59ad6c2da60c3d57f,,La Mirada Regional Park,La Mirada Regional Park,La Mirada,90638,,33.906297,-118.005982,712190,Nature Parks and Other Similar Institutions,309581,POLYGON,OWNED_POLYGON,False,False,True,06037503602,Other,0.0,False,4.775,Whittier,126,1329.3412698412699,1553.5357142857142,2884.0344827586205,57,181.17543859649123,1,True,True,True,309581.0,,clean
zzz-222@5z4-zv2-q4v,,sg:b8de546d8b86437aaadcd3aab29d82b2,,Oakwood Recreation Center,767 California St,Los Angeles,90291,,33.994565,-118.463771,712190,Nature Parks and Other Similar Institutions,14700,POLYGON,OWNED_POLYGON,False,False,,06037273200,Other,1.0,True,5.735,Ladera Heights,126,864.3492063492064,1524.0,1448.0344827586207,57,264.4736842105263,0,False,True,True,14700.0,,clean
zzz-222@5z4-zg2-4y9,,sg:e9abb6e350ff4ecaa2c5e34cc7e496cf,,Mrca Open Space,Mrca Open Space,Los Angeles,90046,,34.11253,-118.359026,712190,Nature Parks and Other Similar Institutions,334756,POLYGON,OWNED_POLYGON,False,False,,06037194101,70+ NL White,1.0,True,6.323,Westlake,126,1225.2698412698412,1522.5,1961.0344827586207,57,443.2456140350877,0,True,True,True,334756.0,,clean
zzz-222@5z5-3kg-35z,,sg:c37fa6190a7b45018ab58ea2319e01f5,,Whittier Narrows Recreation Area,Whittier Narrows Recreation Area,Pico Rivera,91733,,34.043759,-118.05855,712190,Nature Parks and Other Similar Institutions,544065,POLYGON,OWNED_POLYGON,False,False,True,06037980036,Other,0.0,False,5.446,Whittier,126,1365.015873015873,1519.0,2972.344827586207,52,322.4230769230769,2,True,True,True,544065.0,,clean
zzz-222@5z5-3kx-cnq,,sg:c47a457292a8495283ac95ce99468f8a,,Live Oak Park,Live Oak Park,Temple City,91780,,34.102239,-118.047237,712190,Nature Parks and Other Similar Institutions,62693,POLYGON,OWNED_POLYGON,False,False,True,06037432001,Other,0.0,False,9.462,Whittier,126,1293.3412698412699,1513.857142857143,2723.1724137931033,57,252.49122807017545,0,True,True,True,62693.0,,clean
zzw-222@5z5-35f-fcq,,sg:85782cb7d3104161ab91616ea13aec35,,Los Angeles County Arboretum And Botanic Garden,Los Angeles,Arcadia,91007,,34.143126,-118.052715,712190,Nature Parks and Other Similar Institutions,488463,POLYGON,OWNED_POLYGON,False,False,True,06037430701,Other,0.0,False,10.665,Cypress Park,126,1240.531746031746,1513.25,2673.448275862069,57,321.5263157894737,2,True,True,True,488463.0,,clean
zzz-222@5z5-3vx-jy9,,sg:822e1338dd6f46099e8f2e743ddf4d07,,Cortez Park,Cortez Park,West Covina,91791,http://www.westcov.org,34.0662,-117.891811,712190,Nature Parks and Other Similar Institutions,75498,POLYGON,OWNED_POLYGON,False,False,True,06037406413,Other,0.0,False,11.402,Whittier,126,1357.2380952380952,1503.5714285714287,2303.0,53,247.8490566037736,1,True,True,True,75498.0,,clean
zzz-222@5z4-zdy-xqz,,sg:dc6ff782a0b049a785901311054c3850,,Deervale-Stone Canyon Park,14890 Valley Vista Blvd,Sherman Oaks,91403,,34.143992,-118.457763,712190,Nature Parks and Other Similar Institutions,321338,POLYGON,OWNED_POLYGON,False,False,,06037141600,70+ NL White,1.0,True,9.153,Pacoima,126,1256.8492063492063,1474.142857142857,2797.4827586206898,57,375.1578947368421,0,True,True,True,321338.0,,clean
zzz-222@5z4-ztr-gp9,,sg:dd31e5ffd9184e61997ad0a76e22ec12,,Venice Reservoir Site,3324 S Centinela Ave,Los Angeles,90066,,34.013786,-118.440733,712190,Nature Parks and Other Similar Institutions,57967,POLYGON,OWNED_POLYGON,False,False,True,06037271500,Other,1.0,True,4.737,Ladera Heights,126,1420.6746031746031,1459.1785714285713,3806.5172413793102,55,304.1272727272727,0,True,True,True,57967.0,,clean
22c-222@5z5-3pf-ks5,,sg:a3e5a86013944899a224ba2eb86dfdb5,,Verdugo Park,Verdugo Park,Burbank,91505,,34.164111,-118.340057,712190,Nature Parks and Other Similar Institutions,28039,POLYGON,OWNED_POLYGON,False,False,True,06037311500,Other,0.0,False,8.417,Westlake,126,1329.626984126984,1422.3214285714287,2790.6206896551726,57,424.9122807017544,0,True,True,True,28039.0,,clean
zzy-222@5z6-3ky-649,,sg:061ad6bdf44e3307b547648d116a5af7,,Village Skate Park,7718 Somerset Blvd,Paramount,90723,,33.89556,-118.164631,712190,Nature Parks and Other Similar Institutions,54,POLYGON,OWNED_POLYGON,False,False,False,06037553801,70+ Latino,0.0,False,1.288,Paramount,90,920.9777777777778,1413.7272727272727,,25,41.76,0,False,True,True,54.0,under 0.2 ha: a park fragment or a point feature,suspect
zzz-222@5z5-3rm-kcq,,sg:67938a7ceff0402ea4ad9a7945ab9653,,Ascot Hills Park,4371 Multnomah St,Los Angeles,90032,,34.070579,-118.188925,712190,Nature Parks and Other Similar Institutions,374084,POLYGON,OWNED_POLYGON,False,False,True,06037201402,70+ Latino,1.0,True,2.191,Cypress Park,126,1148.968253968254,1410.2142857142858,1381.896551724138,57,72.2280701754386,0,True,True,True,374084.0,,clean
zzz-222@5z5-396-h89,,sg:ccbfe67c26994108a572737e5e7acca9,,Glenola Park,Glenola Park,La Canada Flintridge,91011,,34.218835,-118.199861,712190,Nature Parks and Other Similar Institutions,4583,POLYGON,OWNED_POLYGON,False,False,,06037460501,Other,0.0,False,9.507,Cypress Park,126,1221.5079365079366,1406.0,2812.9310344827586,57,188.68421052631578,0,False,True,True,4583.0,,clean
zzz-222@5z6-3rk-6x5,,sg:28a47e26ece44882a5b2e3262cd1ac2c,,Rosecrans Recreation Center,840 W 149th St,Gardena,90247,,33.896411,-118.29046,712190,Nature Parks and Other Similar Institutions,42680,POLYGON,OWNED_POLYGON,False,False,True,06037291130,Other,0.9992,True,6.062,Paramount,126,1059.111111111111,1392.5714285714287,1694.1379310344828,51,362.1372549019608,1,True,True,True,42680.0,,clean
